,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
14400,14400,`[${,0.0,0,0,0
14401,14401,`[Cosmos] See you at http://localhost:${,0.0,0,0,0
14402,14402,`[Error: Actor terminated without satisfying predicate]`,0.0,0,0,0
14403,14403,"`[].slice.call(document.querySelectorAll(""link[rel=prefetch]"")).map((e) => new URL(e.href).pathname)`",0.0,0,0,0
14404,14404,`^\\/api\\-docs\\/(.+?)(?:\\/)?$`,0.0,0,0,0
14405,14405,`^\\/dynamic\\/([^\\/]+?)(?:\\/)?$`,0.0,0,0,0
14406,14406,`^\\/user\\/([^\\/]+?)\\/profile(?:\\/)?$`,0.0,0,0,0
14407,14407,"`__jsx(""a"",{href:""/""`",0.0,0,0,0
14408,14408,`__jsx(${,0.0,0,0,0
14409,14409,`_plugin/plugin-${,0.0,0,0,0
14410,14410,``,0.0,0,0,0
14411,14411,`active`,0.0,0,0,0
14412,14412,`base[${,0.0,0,0,0
14413,14413,`body {background-color: green;}`,0.0,0,0,0
14414,14414,`bs.${,0.0,0,0,0
14415,14415,"`button[name=""${",0.0,0,0,0
14416,14416,`ca observed`,0.0,0,0,0
14417,14417,`ca unobserved`,0.0,0,0,0
14418,14418,`cb observed`,0.0,0,0,0
14419,14419,`cb unobserved`,0.0,0,0,0
14420,14420,`child of ${,0.0,0,0,0
14421,14421,"`colors: PropTypes.objectOf(
			PropTypes.shape({
				bar: PropTypes.number.isRequired,
				baz: PropTypes.any
			})
		)`",0.0,0,0,0
14422,14422,"`const a = () => <a href=""/"">home</a>;`",0.0,0,0,0
14423,14423,"`const a = ()=><a href=""/"">home</a>`",0.0,0,0,0
14424,14424,`cp -r ./node_modules_bak/* ./node_modules`,0.0,0,0,0
14425,14425,`data=cool`,0.0,0,0,0
14426,14426,`default-src 'nonce-${,0.0,0,0,0
14427,14427,`default-src 'nonce-othernonce'; script-src 'nonce-${,0.0,0,0,0
14428,14428,`document.body.innerText`,0.0,0,0,0
14429,14429,"`document.cookie = ""test-cookie=${",0.0,0,0,0
14430,14430,`document.cookie = 'auth=0'`,0.0,0,0,0
14431,14431,`document.cookie = 'auth=1'`,0.0,0,0,0
14432,14432,`document.cookie = 'edge-auth=0'`,0.0,0,0,0
14433,14433,`document.cookie = 'edge-auth=1'`,0.0,0,0,0
14434,14434,`document.getElementById('client-name').value = 'test'`,0.0,0,0,0
14435,14435,`document.getElementById('n').value = '123'`,0.0,0,0,0
14436,14436,`document.getElementById('name').value = 'test'`,0.0,0,0,0
14437,14437,`document.querySelector('#content').innerText`,0.0,0,0,0
14438,14438,`document.querySelector('h1').textContent`,0.0,0,0,0
14439,14439,"`document.querySelector('script[data-nscript=""beforeInteractive""]')`",0.0,0,0,0
14440,14440,`document.querySelector('script[data-partytown-config]').innerHTML`,0.0,0,0,0
14441,14441,`document.querySelector('script[data-partytown]').innerHTML`,0.0,0,0,0
14442,14442,`document.querySelector('script[data-partytown]')`,0.0,0,0,0
14443,14443,"`document.querySelectorAll('link[rel=""stylesheet""][href*=""/page.css""]').length`",0.0,0,0,0
14444,14444,"`document.querySelectorAll('script[type=""text/partytown-x""]').length`",0.0,0,0,0
14445,14445,`document.title`,0.0,0,0,0
14446,14446,`error`,0.0,0,0,0
14447,14447,`export const config={};`,0.0,0,0,0
14448,14448,`export default function () { return <div>{cats + bar()}</div> }`,0.0,0,0,0
14449,14449,`export default function () { return bar(); }`,0.0,0,0,0
14450,14450,`export default function () { return cats + bar(); }`,0.0,0,0,0
14451,14451,`export function getStaticProps() {foo();baz2();ff();ooo(); return { props: {} }}`,0.0,0,0,0
14452,14452,`export function getStaticProps() {foo();baz2();ff();ooo();cats; return { props: {} }}`,0.0,0,0,0
14453,14453,`export function getStaticProps() {foo;bar;baz;cats;baz2;ff; return { props: {} } }`,0.0,0,0,0
14454,14454,`export function register() {console.log('bread')}`,0.0,0,0,0
14455,14455,`export function register() {console.log('toast')}`,0.0,0,0,0
14456,14456,`fetch(...args)`,0.0,0,0,0
14457,14457,`finished`,0.0,0,0,0
14458,14458,"`foo: PropTypes.shape({
			/**
			 * Number
			 */
			bar: PropTypes.number.isRequired,
			/** Any */
			baz: PropTypes.any
		})`",0.0,0,0,0
14459,14459,`foo`,0.0,0,0,0
14460,14460,"`function Wrapper(ref) {
	var children = ref.children;
	return React.createElement('div', {id: 'foo'}, children);
}

;
return (React.createElement(Wrapper, null,
	React.createElement(Wrapper, null, React.createElement(Icon, {name: ""plus""})),
	React.createElement(Wrapper, null, React.createElement(Icon, {name: ""clip""}))
));`",0.0,0,0,0
14461,14461,"`function Wrapper(ref) {
	var children = ref.children;
	return React.createElement('div', {id: 'foo'}, children);
}

;React.createElement(Wrapper, null,
	React.createElement(Wrapper, null, React.createElement(Icon, {name: ""plus""})),
	React.createElement(Wrapper, null, React.createElement(Icon, {name: ""clip""}))
)`",0.0,0,0,0
14462,14462,"`function Wrapper(ref) {
	var children = ref.children;
	return React.createElement('div', {id: 'foo'}, children);
}

`",0.0,0,0,0
14463,14463,`function a(){console.log(typeof window === 'undefined')}`,0.0,0,0,0
14464,14464,"`function f() { require(""foo""); }`",0.0,0,0,0
14465,14465,`getComputedStyle(document.querySelector('button')).color`,0.0,0,0,0
14466,14466,`hello from /catch-all-optional/this/is/a/test`,0.0,0,0,0
14467,14467,`hello from /catch-all/this/is/a/test`,0.0,0,0,0
14468,14468,`hello from app/dashboard/deployments/info/[id]. ID is: 123`,0.0,0,0,0
14469,14469,"`href=""${",0.0,0,0,0
14470,14470,`https://example.com${,0.0,0,0,0
14471,14471,`id property is required for every item returned from generateImageMetadata`,0.0,0,0,0
14472,14472,`id property is required for every item returned from generateSitemaps`,0.0,0,0,0
14473,14473,`if (process.browser === false) {}`,0.0,0,0,0
14474,14474,`if (process.browser) {}`,0.0,0,0,0
14475,14475,`if (process.env.NODE_ENV !== 'production') {}`,0.0,0,0,0
14476,14476,`if (process.env.NODE_ENV === 'development') {}`,0.0,0,0,0
14477,14477,`if (process.env.NODE_ENV === 'production') {}`,0.0,0,0,0
14478,14478,"`import * as React from ""react"";`",0.0,0,0,0
14479,14479,"`import React from""react""`",0.0,0,0,0
14480,14480,"`import baz2,{yeet}from""c"";`",0.0,0,0,0
14481,14481,"`import baz3,{cats}from""d"";`",0.0,0,0,0
14482,14482,"`import { observable } from ""mobx""

  class Box {
      /*0*/
      @observable
      /*1*/
      field /*2 */ = /*3*/ 1 /*4*/
  }`",0.0,0,0,0
14483,14483,"`import""core-js"";`",0.0,0,0,0
14484,14484,"`import*as React from""react"";`",0.0,0,0,0
14485,14485,"`import{c,d}from""e"";`",0.0,0,0,0
14486,14486,"`import{e as ee,f as ff}from""f"";`",0.0,0,0,0
14487,14487,"`import{foo,bar}from""a"";import baz from""b"";`",0.0,0,0,0
14488,14488,"`import{foo,bar}from""a"";import baz from""b"";import ooo from""ooo"";`",0.0,0,0,0
14489,14489,"`initialState = {a: 1};
React.createElement('i', null, state.a);`",0.0,0,0,0
14490,14490,"`initialState = {a: 1};
return (React.createElement('i', null, state.a));`",0.0,0,0,0
14491,14491,`link[${,0.0,0,0,0
14492,14492,"`location.href = ""/?useragent=${",0.0,0,0,0
14493,14493,`meta[${,0.0,0,0,0
14494,14494,"`meta[name=""test-head-${",0.0,0,0,0
14495,14495,"`meta[name=""test-head-initial-props""]`",0.0,0,0,0
14496,14496,"`meta[name=""test-in-fragment""]`",0.0,0,0,0
14497,14497,"`next.router.isReady ? ""yup"" : ""nope""`",0.0,0,0,0
14498,14498,"`next.router.push(""/afterfiles-rewrite-ssg"")`",0.0,0,0,0
14499,14499,"`next.router.push(""/fallback-true-blog/first"")`",0.0,0,0,0
14500,14500,"`next.router.push(""/to/some/404/path"")`",0.0,0,0,0
14501,14501,"`next.router.push('/about', undefined, { shallow: true })`",0.0,0,0,0
14502,14502,"`next.router.push('/about?hello=world', undefined, { shallow: true })`",0.0,0,0,0
14503,14503,`next.router.push('/fallback-true-blog/rewritten')`,0.0,0,0,0
14504,14504,`next.router.push('/fallback-true-blog/second')`,0.0,0,0,0
14505,14505,`next.router.push('/redirect-1')`,0.0,0,0,0
14506,14506,`next.router.push('/rewrite-1')`,0.0,0,0,0
14507,14507,`next.router.push('/rewrite-2')`,0.0,0,0,0
14508,14508,`next.router.query.hello || 'empty'`,0.0,0,0,0
14509,14509,`next.router.query.hello`,0.0,0,0,0
14510,14510,`next.router.query.slug`,0.0,0,0,0
14511,14511,`noscript[${,0.0,0,0,0
14512,14512,`o observed`,0.0,0,0,0
14513,14513,`o unobserved`,0.0,0,0,0
14514,14514,`p {font-size: 12px;}`,0.0,0,0,0
14515,14515,`path-/external-push/${,0.0,0,0,0
14516,14516,`process.browser == false`,0.0,0,0,0
14517,14517,`process.browser`,0.0,0,0,0
14518,14518,`process.env.NODE_ENV`,0.0,0,0,0
14519,14519,"`require ( ""foo"" )`",0.0,0,0,0
14520,14520,"`require(""f"" + ""o"" + ""o"")`",0.0,0,0,0
14521,14521,"`require(""f"" + (""o"" + ""o""))`",0.0,0,0,0
14522,14522,"`require(""foo"")`",0.0,0,0,0
14523,14523,"`require(""react"")`",0.0,0,0,0
14524,14524,`require('./foo')`,0.0,0,0,0
14525,14525,`require('foo' + 'bar')`,0.0,0,0,0
14526,14526,`require('foo');require('bar')`,0.0,0,0,0
14527,14527,`require('foo')`,0.0,0,0,0
14528,14528,`require(foo)`,0.0,0,0,0
14529,14529,"`require.call(module, ""foo"")`",0.0,0,0,0
14530,14530,"`script-src 'nonce-""><script></script>""'`",0.0,0,0,0
14531,14531,`script-src 'nonce-${,0.0,0,0,0
14532,14532,`script-src 'nonce-'`,0.0,0,0,0
14533,14533,`script-src 'self' 'nonce-${,0.0,0,0,0
14534,14534,`script[${,0.0,0,0,0
14535,14535,`style-src 'self'; script-src 'nonce-${,0.0,0,0,0
14536,14536,`style[${,0.0,0,0,0
14537,14537,`test-${,0.0,0,0,0
14538,14538,`to /edge/[id]`,0.0,0,0,0
14539,14539,`typeof window !== 'object';`,0.0,0,0,0
14540,14540,`typeof window !== 'undefined';`,0.0,0,0,0
14541,14541,`typeof window === 'object';`,0.0,0,0,0
14542,14542,`typeof window === 'undefined';`,0.0,0,0,0
14543,14543,`var ${,0.0,0,0,0
14544,14544,"`var __jsx = React.createElement;import ""core-js"";import { bar } from ""a"";import baz from ""b"";import * as React from ""react"";import { yeet } from ""c"";import baz3, { cats } from ""d"";import { c, d } from ""e"";import { e as ee } from ""f"";export var __N_SSG = true;export default function () {  return __jsx(""div"", {    __self: this,    __source: {      fileName: _jsxFileName,      lineNumber: 1,      columnNumber: 326    }  }, cats + bar());}`",0.0,0,0,0
14545,14545,"`var __jsx = React.createElement;import React from ""react"";export var __N_SSG = true;export default function Home(_ref) {  var greeting = _ref.greeting;  return __jsx(""h1"", {    __self: this,    __source: {      fileName: _jsxFileName,      lineNumber: 8,      columnNumber: 20    }  }, greeting);}_c = Home;var _c;$RefreshReg$(_c, ""Home"");`",0.0,0,0,0
14546,14546,`var __jsx=${,0.0,0,0,0
14547,14547,`var __jsx=React.createElement`,0.0,0,0,0
14548,14548,"`var a = 1;
React.createElement('i', null, a);`",0.0,0,0,0
14549,14549,"`var a = 1;
return (React.createElement('i', null, a));`",0.0,0,0,0
14550,14550,`var f = require;`,0.0,0,0,0
14551,14551,`warn`,0.0,0,0,0
14552,14552,`window.__log`,0.0,0,0,0
14553,14553,`window.__manipulated_by_injection`,0.0,0,0,0
14554,14554,`window.__v = 1`,0.0,0,0,0
14555,14555,`window.__v`,0.0,0,0,0
14556,14556,`window._script_order`,0.0,0,0,0
14557,14557,`window.didFullPageTransition = 'no'`,0.0,0,0,0
14558,14558,`window.didFullPageTransition`,0.0,0,0,0
14559,14559,`window.document.body.innerText`,0.0,0,0,0
14560,14560,`window.getComputedStyle(document.querySelector('#client-component')).fontSize`,0.0,0,0,0
14561,14561,`window.getComputedStyle(document.querySelector('#css-modules')).fontSize`,0.0,0,0,0
14562,14562,`window.getComputedStyle(document.querySelector('#cssm')).color`,0.0,0,0,0
14563,14563,`window.getComputedStyle(document.querySelector('#sass-client-layout')).backgroundColor`,0.0,0,0,0
14564,14564,`window.getComputedStyle(document.querySelector('#sass-client-layout')).color`,0.0,0,0,0
14565,14565,`window.getComputedStyle(document.querySelector('#sass-client-page')).backgroundColor`,0.0,0,0,0
14566,14566,`window.getComputedStyle(document.querySelector('#sass-client-page')).color`,0.0,0,0,0
14567,14567,`window.getComputedStyle(document.querySelector('#sass-server-layout')).backgroundColor`,0.0,0,0,0
14568,14568,`window.getComputedStyle(document.querySelector('#sass-server-page')).backgroundColor`,0.0,0,0,0
14569,14569,`window.getComputedStyle(document.querySelector('#sass-server-page')).color`,0.0,0,0,0
14570,14570,`window.getComputedStyle(document.querySelector('#scss-client-layout')).backgroundColor`,0.0,0,0,0
14571,14571,`window.getComputedStyle(document.querySelector('#scss-client-layout')).color`,0.0,0,0,0
14572,14572,`window.getComputedStyle(document.querySelector('#scss-client-page')).backgroundColor`,0.0,0,0,0
14573,14573,`window.getComputedStyle(document.querySelector('#scss-client-page')).color`,0.0,0,0,0
14574,14574,`window.getComputedStyle(document.querySelector('#scss-server-layout')).backgroundColor`,0.0,0,0,0
14575,14575,`window.getComputedStyle(document.querySelector('#scss-server-page')).backgroundColor`,0.0,0,0,0
14576,14576,`window.getComputedStyle(document.querySelector('#scss-server-page')).color`,0.0,0,0,0
14577,14577,`window.getComputedStyle(document.querySelector('#server-cssm')).color`,0.0,0,0,0
14578,14578,`window.getComputedStyle(document.querySelector('.btn.btn-blue')).backgroundColor`,0.0,0,0,0
14579,14579,`window.getComputedStyle(document.querySelector('.btn:not(.btn-blue)')).backgroundColor`,0.0,0,0,0
14580,14580,`window.getComputedStyle(document.querySelector('.page-2')).backgroundColor`,0.0,0,0,0
14581,14581,`window.getComputedStyle(document.querySelector('b')).color`,0.0,0,0,0
14582,14582,`window.getComputedStyle(document.querySelector('button')).color`,0.0,0,0,0
14583,14583,`window.getComputedStyle(document.querySelector('button')).fontSize`,0.0,0,0,0
14584,14584,`window.getComputedStyle(document.querySelector('h1')).backgroundColor`,0.0,0,0,0
14585,14585,`window.getComputedStyle(document.querySelector('main')).paddingTop`,0.0,0,0,0
14586,14586,`window.getComputedStyle(document.querySelector('p')).color`,0.0,0,0,0
14587,14587,`window.getComputedStyle(document.querySelector('p')).fontFamily`,0.0,0,0,0
14588,14588,`window.location.pathname`,0.0,0,0,0
14589,14589,"`window.nd.router.prefetch(""/static-page"", {kind: ""auto""})`",0.0,0,0,0
14590,14590,"`window.next.router.push(""${",0.0,0,0,0
14591,14591,"`window.next.router.push('/', '/redirect-1', { shallow: true })`",0.0,0,0,0
14592,14592,"`window.next.router.replace(""${",0.0,0,0,0
14593,14593,"`window.router.push(""/0/0/100/10000/page2"")`",0.0,0,0,0
14594,14594,"`window.router.push(""/0/0/10000/10000/page2"")`",0.0,0,0,0
14595,14595,"`window.router.push(""/0/1000/100/1000/page2"")`",0.0,0,0,0
14596,14596,"`window.router.push(""/10/100/100/1000/page2"")`",0.0,0,0,0
14597,14597,"`window.router.push(""/10/1000/100/1000/page2"")`",0.0,0,0,0
14598,14598,`window.router.refresh()`,0.0,0,0,0
14599,14599,`yarn next build --no-lint`,0.0,0,0,0
14600,14600,`yarn next start`,0.0,0,0,0
14601,14601,`yarn next`,0.0,0,0,0
14602,14602,`yarn set version berry && yarn config set enableGlobalCache true && yarn config set compressionLevel 0 && yarn add ${,0.0,0,0,0
14603,14603,a11,0.0,0,0,0
14604,14604,a3,0.0,0,0,0
14605,14605,about,0.0,0,0,0
14606,14606,absent,0.0,0,0,0
14607,14607,absolute,0.0,0,0,0
14608,14608,accept,0.0,0,0,0
14609,14609,action2,0.0,0,0,0
14610,14610,actionFunction,0.0,0,0,0
14611,14611,activate,0.0,0,0,0
14612,14612,activateCrosswalkLight,0.0,0,0,0
14613,14613,activity,0.0,0,0,0
14614,14614,activityMachine,0.0,0,0,0
14615,14615,addBasePath,0.0,0,0,0
14616,14616,addCookie,0.0,0,0,0
14617,14617,addNumber,0.0,0,0,0
14618,14618,address,0.0,0,0,0
14619,14619,admin,0.0,0,0,0
14620,14620,afterAll,0.0,0,0,0
14621,14621,afterEach,0.0,0,0,0
14622,14622,allHeaders,0.0,0,0,0
14623,14623,allSections,0.0,0,0,0
14624,14624,alwaysFalse,0.0,0,0,0
14625,14625,amp,0.0,0,0,0
14626,14626,animation,0.0,0,0,0
14627,14627,another,0.0,0,0,0
14628,14628,anotherEvent,0.0,0,0,0
14629,14629,anotherParentMachine,0.0,0,0,0
14630,14630,answering,0.0,0,0,0
14631,14631,apiPath,0.0,0,0,0
14632,14632,appDir,0.0,0,0,0
14633,14633,apply,0.0,0,0,0
14634,14634,architecture,0.0,0,0,0
14635,14635,arg,0.0,0,0,0
14636,14636,arr1,0.0,0,0,0
14637,14637,arr2,0.0,0,0,0
14638,14638,arr3,0.0,0,0,0
14639,14639,arr4,0.0,0,0,0
14640,14640,arrayBuffer,0.0,0,0,0
14641,14641,arrayContaining,0.0,0,0,0
14642,14642,assertions,0.0,0,0,0
14643,14643,assets,0.0,0,0,0
14644,14644,assignPassword,0.0,0,0,0
14645,14645,asyncMock,0.0,0,0,0
14646,14646,at,0.0,0,0,0
14647,14647,attachReactRefresh,0.0,0,0,0
14648,14648,attempts,0.0,0,0,0
14649,14649,authorized,0.0,0,0,0
14650,14650,authorizing,0.0,0,0,0
14651,14651,autoBind,0.0,0,0,0
14652,14652,autofocus,0.0,0,0,0
14653,14653,autohide,0.0,0,0,0
14654,14654,backgroundColor,0.0,0,0,0
14655,14655,background_color,0.0,0,0,0
14656,14656,barAgain,0.0,0,0,0
14657,14657,barFinal,0.0,0,0,0
14658,14658,barKey,0.0,0,0,0
14659,14659,baseBackground,0.0,0,0,0
14660,14660,basename,0.0,0,0,0
14661,14661,bazGuard,0.0,0,0,0
14662,14662,beforeAll,0.0,0,0,0
14663,14663,beforeEach,0.0,0,0,0
14664,14664,beforePageLoad,0.0,0,0,0
14665,14665,bind,0.0,0,0,0
14666,14666,blah,0.0,0,0,0
14667,14667,blinkCrosswalkLight,0.0,0,0,0
14668,14668,blob,0.0,0,0,0
14669,14669,block,0.0,0,0,0
14670,14670,blog,0.0,0,0,0
14671,14671,book,0.0,0,0,0
14672,14672,borderRadius,0.0,0,0,0
14673,14673,bottom,0.0,0,0,0
14674,14674,browserConfigWithFixedTime,0.0,0,0,0
14675,14675,build,0.0,0,0,0
14676,14676,buildCliOutputIndex,0.0,0,0,0
14677,14677,buildCommand,0.0,0,0,0
14678,14678,c1,0.0,0,0,0
14679,14679,c2,0.0,0,0,0
14680,14680,c3,0.0,0,0,0
14681,14681,cacheDir,0.0,0,0,0
14682,14682,callFake,0.0,0,0,0
14683,14683,camera,0.0,0,0,0
14684,14684,can,0.0,0,0,0
14685,14685,canTurnGreen,0.0,0,0,0
14686,14686,cancelable,0.0,0,0,0
14687,14687,changed,0.0,0,0,0
14688,14688,channel,0.0,0,0,0
14689,14689,charset,0.0,0,0,0
14690,14690,chdir,0.0,0,0,0
14691,14691,checkMetaNameContentPair,0.0,0,0,0
14692,14692,checked,0.0,0,0,0
14693,14693,child_a,0.0,0,0,0
14694,14694,child_b,0.0,0,0,0
14695,14695,chunkFilename,0.0,0,0,0
14696,14696,chunkify,0.0,0,0,0
14697,14697,city,0.0,0,0,0
14698,14698,classList,0.0,0,0,0
14699,14699,clearCache,0.0,0,0,0
14700,14700,clearFixture,0.0,0,0,0
14701,14701,clearMenus,0.0,0,0,0
14702,14702,clearPointerEvents,0.0,0,0,0
14703,14703,clickCallback,0.0,0,0,0
14704,14704,clientHeight,0.0,0,0,0
14705,14705,clientMachine,0.0,0,0,0
14706,14706,clientModules,0.0,0,0,0
14707,14707,closed,0.0,0,0,0
14708,14708,codeRevision,0.0,0,0,0
14709,14709,coffee,0.0,0,0,0
14710,14710,collapseFixtureDirs,0.0,0,0,0
14711,14711,collapseIndexes,0.0,0,0,0
14712,14712,collapseNamedIndexes,0.0,0,0,0
14713,14713,collapseOuterDirs,0.0,0,0,0
14714,14714,command,0.0,0,0,0
14715,14715,compare,0.0,0,0,0
14716,14716,compileMyCar,0.0,0,0,0
14717,14717,completely,0.0,0,0,0
14718,14718,complexNextState,0.0,0,0,0
14719,14719,componentDidCatch,0.0,0,0,0
14720,14720,componentStack,0.0,0,0,0
14721,14721,componentToolbar,0.0,0,0,0
14722,14722,componentWithEverything,0.0,0,0,0
14723,14723,composes,0.0,0,0,0
14724,14724,compress,0.0,0,0,0
14725,14725,concat,0.0,0,0,0
14726,14726,concurrency,0.0,0,0,0
14727,14727,condMachine,0.0,0,0,0
14728,14728,conditionallyRevealAnswer,0.0,0,0,0
14729,14729,configurable,0.0,0,0,0
14730,14730,confusingExport,0.0,0,0,0
14731,14731,consoleLogSpy,0.0,0,0,0
14732,14732,containConflictsError,0.0,0,0,0
14733,14733,containObjects,0.0,0,0,0
14734,14734,contains,0.0,0,0,0
14735,14735,convert,0.0,0,0,0
14736,14736,cookieWithRequestMeta,0.0,0,0,0
14737,14737,core,0.0,0,0,0
14738,14738,countMachineNoActions,0.0,0,0,0
14739,14739,counted,0.0,0,0,0
14740,14740,counting,0.0,0,0,0
14741,14741,cpu,0.0,0,0,0
14742,14742,crash,0.0,0,0,0
14743,14743,create,0.0,0,0,0
14744,14744,createAnalyzer,0.0,0,0,0
14745,14745,createCosmosConfig,0.0,0,0,0
14746,14746,createDevTools,0.0,0,0,0
14747,14747,createDomMatcher,0.0,0,0,0
14748,14748,createHash,0.0,0,0,0
14749,14749,createIframeMock,0.0,0,0,0
14750,14750,createInstance,0.0,0,0,0
14751,14751,createModel,0.0,0,0,0
14752,14752,createMultiDomMatcher,0.0,0,0,0
14753,14753,createMultiHtmlMatcher,0.0,0,0,0
14754,14754,createNext,0.0,0,0,0
14755,14755,createNextApp,0.0,0,0,0
14756,14756,createNextConfig,0.0,0,0,0
14757,14757,createNextDescribe,0.0,0,0,0
14758,14758,createRawFixtureTree,0.0,0,0,0
14759,14759,createRendererUrl,0.0,0,0,0
14760,14760,createRequestsListener,0.0,0,0,0
14761,14761,createSchema,0.0,0,0,0
14762,14762,createServer,0.0,0,0,0
14763,14763,createStyleSheet,0.0,0,0,0
14764,14764,createTestMachine,0.0,0,0,0
14765,14765,createTestModel,0.0,0,0,0
14766,14766,createValidFileMatcher,0.0,0,0,0
14767,14767,createValueTree,0.0,0,0,0
14768,14768,creator,0.0,0,0,0
14769,14769,crouching,0.0,0,0,0
14770,14770,crypto,0.0,0,0,0
14771,14771,cssnanoPresetSimple,0.0,0,0,0
14772,14772,customAttribute,0.0,0,0,0
14773,14773,customClass,0.0,0,0,0
14774,14774,customStyleBorderColor,0.0,0,0,0
14775,14775,customThemeColor,0.0,0,0,0
14776,14776,customThemeMaxWidth,0.0,0,0,0
14777,14777,dangerouslyUpdateWebpackConfig,0.0,0,0,0
14778,14778,dashboard,0.0,0,0,0
14779,14779,deabs,0.0,0,0,0
14780,14780,deactivate,0.0,0,0,0
14781,14781,decodeRendererUrlFixture,0.0,0,0,0
14782,14782,decoding,0.0,0,0,0
14783,14783,decoratorsAfterExport,0.0,0,0,0
14784,14784,decrement,0.0,0,0,0
14785,14785,deepClone,0.0,0,0,0
14786,14786,deepParallelMachine,0.0,0,0,0
14787,14787,deepfreeze,0.0,0,0,0
14788,14788,defaultConfig,0.0,0,0,0
14789,14789,defaultLocale,0.0,0,0,0
14790,14790,defaultPrevented,0.0,0,0,0
14791,14791,defaultTitle,0.0,0,0,0
14792,14792,defer,0.0,0,0,0
14793,14793,deferEvents,0.0,0,0,0
14794,14794,defineDocumentElementOntouchstart,0.0,0,0,0
14795,14795,defineJQueryPlugin,0.0,0,0,0
14796,14796,definition,0.0,0,0,0
14797,14797,delegateTarget,0.0,0,0,0
14798,14798,deleteCookies,0.0,0,0,0
14799,14799,deleteDocumentElementOntouchstart,0.0,0,0,0
14800,14800,deleteFile,0.0,0,0,0
14801,14801,deploy,0.0,0,0,0
14802,14802,describeCase,0.0,0,0,0
14803,14803,destroy,0.0,0,0,0
14804,14804,detectContentType,0.0,0,0,0
14805,14805,detectCosmosConfig,0.0,0,0,0
14806,14806,devDependencies,0.0,0,0,0
14807,14807,devServer,0.0,0,0,0
14808,14808,devServerCleanup,0.0,0,0,0
14809,14809,devServerOn,0.0,0,0,0
14810,14810,device,0.0,0,0,0
14811,14811,devicesInfo,0.0,0,0,0
14812,14812,die,0.0,0,0,0
14813,14813,dieHardModel,0.0,0,0,0
14814,14814,digest,0.0,0,0,0
14815,14815,dirWithPages,0.0,0,0,0
14816,14816,dirname,0.0,0,0,0
14817,14817,disable,0.0,0,0,0
14818,14818,disableCache,0.0,0,0,0
14819,14819,disableJavaScript,0.0,0,0,0
14820,14820,disableLifecycleMethods,0.0,0,0,0
14821,14821,discardComments,0.0,0,0,0
14822,14822,discardEmpty,0.0,0,0,0
14823,14823,displayMode,0.0,0,0,0
14824,14824,displayName,0.0,0,0,0
14825,14825,distDir,0.0,0,0,0
14826,14826,doEffect,0.0,0,0,0
14827,14827,doclets,0.0,0,0,0
14828,14828,doneInvoke,0.0,0,0,0
14829,14829,down,0.0,0,0,0
14830,14830,dring,0.0,0,0,0
14831,14831,drink,0.0,0,0,0
14832,14832,dynamic,0.0,0,0,0
14833,14833,each,0.0,0,0,0
14834,14834,edgeLightPackage,0.0,0,0,0
14835,14835,edgeLightPackageExports,0.0,0,0,0
14836,14836,editing,0.0,0,0,0
14837,14837,eight,0.0,0,0,0
14838,14838,eleven,0.0,0,0,0
14839,14839,emitRouterFixtureReselect,0.0,0,0,0
14840,14840,emitRouterFixtureSelect,0.0,0,0,0
14841,14841,emitRouterFixtureUnselect,0.0,0,0,0
14842,14842,enable,0.0,0,0,0
14843,14843,enableDismissTrigger,0.0,0,0,0
14844,14844,encodeSpecialCharacters,0.0,0,0,0
14845,14845,encodeURI,0.0,0,0,0
14846,14846,encodeURIComponent,0.0,0,0,0
14847,14847,end,0.0,0,0,0
14848,14848,endCallback,0.0,0,0,0
14849,14849,engine,0.0,0,0,0
14850,14850,entryAction,0.0,0,0,0
14851,14851,enumerable,0.0,0,0,0
14852,14852,equals,0.0,0,0,0
14853,14853,escalate,0.0,0,0,0
14854,14854,escape,0.0,0,0,0
14855,14855,eslintConfig,0.0,0,0,0
14856,14856,evalNumber,0.0,0,0,0
14857,14857,even,0.0,0,0,0
14858,14858,evenAction,0.0,0,0,0
14859,14859,eventName,0.0,0,0,0
14860,14860,eventsCausingActions,0.0,0,0,0
14861,14861,eventsCausingDelays,0.0,0,0,0
14862,14862,eventsCausingGuards,0.0,0,0,0
14863,14863,eventsCausingServices,0.0,0,0,0
14864,14864,every,0.0,0,0,0
14865,14865,evil,0.0,0,0,0
14866,14866,example,0.0,0,0,0
14867,14867,example 1,0.0,0,0,0
14868,14868,example 2,0.0,0,0,0
14869,14869,exampleToolbar,0.0,0,0,0
14870,14870,examplesLoader,0.0,0,0,0
14871,14871,exclude,0.0,0,0,0
14872,14872,excludeAll,0.0,0,0,0
14873,14873,executeAfterTransition,0.0,0,0,0
14874,14874,existsSync,0.0,0,0,0
14875,14875,expandDefaultComponent,0.0,0,0,0
14876,14876,expectSnapshotToMatch,0.0,0,0,0
14877,14877,expectTypeOf,0.0,0,0,0
14878,14878,expectedManifestRoutes,0.0,0,0,0
14879,14879,export,0.0,0,0,0
14880,14880,exposedKeys,0.0,0,0,0
14881,14881,expressApp,0.0,0,0,0
14882,14882,extendObservable,0.0,0,0,0
14883,14883,extendWithValues,0.0,0,0,0
14884,14884,extractJSON,0.0,0,0,0
14885,14885,fadeInGreen,0.0,0,0,0
